user_id,date,event,revenue
977,2025-05-22,visit,
977,2025-11-07,visit,
977,2025-12-20,visit,
977,2025-11-01,visit,
977,2025-04-23,visit,
977,2025-03-11,visit,
977,2025-03-11,add_to_cart,
977,2025-03-11,purchase,148.61
977,2025-02-08,visit,
977,2025-02-08,add_to_cart,
977,2025-10-29,visit,
978,2025-11-14,visit,
978,2025-12-17,visit,
978,2025-12-17,add_to_cart,
978,2025-05-24,visit,
978,2025-12-23,visit,
978,2025-12-23,add_to_cart,
979,2025-04-06,visit,
979,2025-12-20,visit,
979,2025-07-28,visit,
979,2025-06-23,visit,
979,2025-06-23,add_to_cart,
979,2025-08-02,visit,
979,2025-08-02,add_to_cart,
980,2025-04-05,visit,
980,2025-01-18,visit,
980,2025-01-18,add_to_cart,
980,2025-11-07,visit,
980,2025-02-05,visit,
980,2025-09-05,visit,
981,2025-05-19,visit,
981,2025-05-19,add_to_cart,
981,2025-05-19,purchase,32.26
981,2025-07-18,visit,
981,2025-10-14,visit,
981,2025-08-05,visit,
981,2025-08-05,add_to_cart,
981,2025-12-24,visit,
981,2025-12-05,visit,
981,2025-12-05,add_to_cart,
981,2025-12-08,visit,
982,2025-05-31,visit,
982,2025-04-25,visit,
982,2025-04-21,visit,
982,2025-04-21,add_to_cart,
982,2025-04-21,purchase,19.42
982,2025-11-14,visit,
982,2025-06-25,visit,
982,2025-06-25,add_to_cart,
982,2025-12-08,visit,
982,2025-12-08,add_to_cart,
982,2025-06-25,visit,
983,2025-03-17,visit,
983,2025-10-30,visit,
983,2025-11-24,visit,
983,2025-11-07,visit,
984,2025-04-19,visit,
984,2025-02-05,visit,
984,2025-10-23,visit,
984,2025-10-23,add_to_cart,
984,2025-10-23,purchase,167.32
984,2025-06-27,visit,
984,2025-06-27,add_to_cart,
984,2025-09-20,visit,
984,2025-04-05,visit,
984,2025-10-03,visit,
985,2025-01-21,visit,
985,2025-09-17,visit,
985,2025-06-16,visit,
985,2025-06-16,add_to_cart,
985,2025-07-31,visit,
985,2025-07-31,add_to_cart,
985,2025-07-31,purchase,32.42
985,2025-09-14,visit,
985,2025-03-22,visit,
985,2025-03-22,add_to_cart,
985,2025-04-20,visit,
985,2025-04-20,add_to_cart,
986,2025-05-06,visit,
986,2025-05-06,add_to_cart,
986,2025-03-27,visit,
986,2025-05-15,visit,
986,2025-08-01,visit,
986,2025-08-01,add_to_cart,
986,2025-04-29,visit,
986,2025-04-29,add_to_cart,
986,2025-04-29,purchase,70.44
986,2025-07-08,visit,
986,2025-07-08,add_to_cart,
986,2025-05-08,visit,
987,2025-08-25,visit,
987,2025-11-23,visit,
987,2025-12-22,visit,
987,2025-05-08,visit,
987,2025-05-08,add_to_cart,
988,2025-12-14,visit,
988,2025-06-12,visit,
988,2025-07-18,visit,
988,2025-07-18,add_to_cart,
988,2025-10-14,visit,
988,2025-04-07,visit,
988,2025-04-07,add_to_cart,
988,2025-04-07,purchase,35.01
988,2025-01-21,visit,
988,2025-12-24,visit,
988,2025-11-22,visit,
988,2025-12-02,visit,
989,2025-04-13,visit,
989,2025-10-02,visit,
989,2025-10-02,add_to_cart,
989,2025-10-02,purchase,55.44
989,2025-12-25,visit,
989,2025-02-21,visit,
989,2025-04-10,visit,
989,2025-09-08,visit,
989,2025-09-08,add_to_cart,
989,2025-05-17,visit,
989,2025-10-19,visit,
990,2025-08-08,visit,
990,2025-08-08,add_to_cart,
990,2025-03-08,visit,
990,2025-08-22,visit,
990,2025-08-22,add_to_cart,
990,2025-10-07,visit,
990,2025-10-07,add_to_cart,
991,2025-07-26,visit,
991,2025-12-04,visit,
991,2025-01-29,visit,
991,2025-07-11,visit,
991,2025-07-11,add_to_cart,
991,2025-07-11,purchase,16.22
992,2025-12-21,visit,
992,2025-11-13,visit,
992,2025-06-30,visit,
992,2025-06-30,add_to_cart,
992,2025-06-30,purchase,132.31
992,2025-10-31,visit,
992,2025-11-30,visit,
992,2025-11-30,add_to_cart,
992,2025-06-04,visit,
993,2025-08-30,visit,
993,2025-11-09,visit,
993,2025-11-09,add_to_cart,
993,2025-06-19,visit,
993,2025-10-10,visit,
993,2025-10-10,add_to_cart,
993,2025-02-04,visit,
993,2025-02-04,add_to_cart,
993,2025-02-04,purchase,33.61
993,2025-08-07,visit,
993,2025-08-07,add_to_cart,
993,2025-04-04,visit,
993,2025-04-04,add_to_cart,
994,2025-05-05,visit,
994,2025-07-19,visit,
994,2025-11-16,visit,
994,2025-11-16,add_to_cart,
994,2025-10-04,visit,
995,2025-01-21,visit,
995,2025-03-09,visit,
995,2025-07-01,visit,
995,2025-07-01,add_to_cart,
995,2025-07-01,purchase,42.23
995,2025-08-28,visit,
995,2025-04-26,visit,
995,2025-05-22,visit,
995,2025-01-09,visit,
995,2025-08-27,visit,
995,2025-08-27,add_to_cart,
995,2025-10-03,visit,
995,2025-10-21,visit,
996,2025-05-08,visit,
996,2025-05-08,add_to_cart,
996,2025-05-08,purchase,38.55
997,2025-10-23,visit,
997,2025-06-23,visit,
997,2025-05-21,visit,
997,2025-05-21,add_to_cart,
997,2025-05-21,purchase,72.36
997,2025-06-06,visit,
997,2025-10-03,visit,
997,2025-10-03,add_to_cart,
997,2025-02-02,visit,
997,2025-02-02,add_to_cart,
997,2025-12-16,visit,
997,2025-12-16,add_to_cart,
997,2025-12-23,visit,
997,2025-12-23,add_to_cart,
997,2025-12-23,purchase,186.45
998,2025-12-27,visit,
998,2025-06-01,visit,
999,2025-01-17,visit,
999,2025-01-17,add_to_cart,
999,2025-07-02,visit,
999,2025-03-11,visit,
999,2025-03-11,add_to_cart,
1000,2025-01-16,visit,
1000,2025-10-21,visit,
1000,2025-10-21,add_to_cart,
1000,2025-10-21,purchase,221.56
1000,2025-10-01,visit,
1000,2025-10-01,add_to_cart,
1000,2025-11-23,visit,
1001,2025-01-22,visit,
1001,2025-01-22,add_to_cart,
1001,2025-08-22,visit,
1001,2025-10-28,visit,
1001,2025-11-29,visit,
1001,2025-11-29,add_to_cart,
1001,2025-12-22,visit,
1002,2025-03-02,visit,
1002,2025-03-02,add_to_cart,
1002,2025-03-02,purchase,20.35
1002,2025-02-26,visit,
1002,2025-05-12,visit,
1002,2025-06-22,visit,
1002,2025-07-12,visit,
1002,2025-08-26,visit,
1002,2025-08-31,visit,
1002,2025-10-07,visit,
1003,2025-08-31,visit,
1003,2025-12-30,visit,
1003,2025-01-09,visit,
1003,2025-01-09,add_to_cart,
1003,2025-01-09,purchase,154.13
1004,2025-03-08,visit,
1004,2025-06-14,visit,
1004,2025-06-14,add_to_cart,
1004,2025-01-16,visit,
1004,2025-08-29,visit,
1004,2025-08-18,visit,
1004,2025-05-27,visit,
1004,2025-05-27,add_to_cart,
1004,2025-05-27,purchase,28.97
1004,2025-08-26,visit,
1004,2025-08-26,add_to_cart,
1004,2025-10-28,visit,
1004,2025-11-10,visit,
1004,2025-11-10,add_to_cart,
1005,2025-03-28,visit,
1005,2025-03-28,add_to_cart,
1005,2025-12-01,visit,
1005,2025-12-14,visit,
1005,2025-12-14,add_to_cart,
1005,2025-03-31,visit,
1005,2025-03-20,visit,
1005,2025-03-29,visit,
1005,2025-03-29,add_to_cart,
1005,2025-12-18,visit,
1005,2025-12-18,add_to_cart,
1005,2025-12-18,purchase,63.29
1005,2025-12-23,visit,
1006,2025-03-28,visit,
1006,2025-03-28,add_to_cart,
1006,2025-10-18,visit,
1006,2025-10-18,add_to_cart,
1006,2025-05-16,visit,
1006,2025-04-02,visit,
1006,2025-09-04,visit,
1006,2025-09-04,add_to_cart,
1006,2025-09-04,purchase,16.94
1006,2025-09-17,visit,
1006,2025-04-21,visit,
1006,2025-04-21,add_to_cart,
1006,2025-04-21,purchase,45.63
1006,2025-08-30,visit,
1006,2025-08-30,add_to_cart,
1007,2025-01-23,visit,
1007,2025-02-13,visit,
1007,2025-10-23,visit,
1007,2025-09-05,visit,
1007,2025-06-22,visit,
1007,2025-06-22,add_to_cart,
1008,2025-07-15,visit,
1008,2025-11-23,visit,
1008,2025-11-23,add_to_cart,
1008,2025-07-07,visit,
1008,2025-01-23,visit,
1008,2025-01-23,add_to_cart,
1008,2025-06-01,visit,
1008,2025-06-01,add_to_cart,
1008,2025-06-01,purchase,28.37
1008,2025-05-19,visit,
1008,2025-05-19,add_to_cart,
1008,2025-05-19,purchase,72.77
1008,2025-07-25,visit,
1008,2025-02-11,visit,
1008,2025-12-06,visit,
1008,2025-12-06,add_to_cart,
1009,2025-07-22,visit,
1009,2025-08-16,visit,
1009,2025-08-16,add_to_cart,
1009,2025-08-16,purchase,64.31
1009,2025-01-04,visit,
1009,2025-10-27,visit,
1009,2025-10-27,add_to_cart,
1009,2025-10-12,visit,
1009,2025-10-12,add_to_cart,
1009,2025-10-12,purchase,212.7
1009,2025-06-22,visit,
1009,2025-08-17,visit,
1009,2025-08-17,add_to_cart,
1009,2025-08-17,purchase,890.44
1009,2025-12-21,visit,
1009,2025-11-21,visit,
1009,2025-12-20,visit,
1009,2025-12-20,add_to_cart,
1009,2025-12-20,purchase,57.81
1010,2025-03-11,visit,
1010,2025-12-16,visit,
1010,2025-12-16,add_to_cart,
1010,2025-12-16,purchase,305.47
1010,2025-10-19,visit,
1010,2025-10-19,add_to_cart,
1010,2025-10-19,purchase,11.25
1010,2025-12-13,visit,
1010,2025-02-28,visit,
1010,2025-07-21,visit,
1010,2025-07-21,add_to_cart,
1010,2025-07-21,purchase,31.97
1010,2025-03-20,visit,
1010,2025-10-15,visit,
1010,2025-12-29,visit,
1010,2025-11-30,visit,
1011,2025-04-02,visit,
1011,2025-07-24,visit,
1011,2025-07-24,add_to_cart,
1011,2025-01-25,visit,
1011,2025-01-25,add_to_cart,
1011,2025-04-18,visit,
1011,2025-10-27,visit,
1011,2025-03-21,visit,
1011,2025-03-21,add_to_cart,
1012,2025-11-12,visit,
1012,2025-11-03,visit,
1012,2025-11-07,visit,
1013,2025-01-28,visit,
1013,2025-11-29,visit,
1013,2025-04-01,visit,
1013,2025-09-15,visit,
1013,2025-09-15,add_to_cart,
1014,2025-12-24,visit,
1014,2025-12-24,add_to_cart,
1014,2025-12-24,purchase,85.67
1014,2025-07-28,visit,
1014,2025-07-10,visit,
1014,2025-03-09,visit,
1014,2025-03-09,add_to_cart,
1014,2025-12-28,visit,
1014,2025-12-28,add_to_cart,
1015,2025-09-01,visit,
1015,2025-09-01,add_to_cart,
1015,2025-06-04,visit,
1015,2025-11-17,visit,
1016,2025-02-28,visit,
1016,2025-11-30,visit,
1016,2025-11-30,add_to_cart,
1016,2025-04-26,visit,
1016,2025-04-26,add_to_cart,
1016,2025-09-24,visit,
1017,2025-04-04,visit,
1017,2025-12-09,visit,
1017,2025-11-12,visit,
1017,2025-11-12,add_to_cart,
1017,2025-10-12,visit,
1017,2025-10-12,add_to_cart,
1017,2025-10-12,purchase,81.63
1017,2025-10-14,visit,
1017,2025-10-14,add_to_cart,
1017,2025-08-13,visit,
1017,2025-08-13,add_to_cart,
1017,2025-02-20,visit,
1017,2025-02-20,add_to_cart,
1017,2025-10-07,visit,
1017,2025-10-07,add_to_cart,
1018,2025-09-04,visit,
1018,2025-09-04,add_to_cart,
1018,2025-09-10,visit,
1019,2025-03-01,visit,
1019,2025-09-11,visit,
1019,2025-04-17,visit,
1019,2025-12-03,visit,
1020,2025-07-19,visit,
1020,2025-08-14,visit,
1020,2025-08-14,add_to_cart,
1020,2025-05-25,visit,
1020,2025-09-18,visit,
1020,2025-01-14,visit,
1020,2025-11-06,visit,
1020,2025-10-31,visit,
1020,2025-10-31,add_to_cart,
1021,2025-10-18,visit,
1021,2025-10-18,add_to_cart,
1021,2025-10-18,purchase,182.39
1021,2025-03-10,visit,
1021,2025-12-22,visit,
1021,2025-12-22,add_to_cart,
1021,2025-10-29,visit,
1021,2025-10-29,add_to_cart,
1021,2025-10-28,visit,
1021,2025-10-28,add_to_cart,
1021,2025-10-28,purchase,39.37
1022,2025-12-02,visit,
1022,2025-07-24,visit,
1022,2025-07-24,add_to_cart,
1022,2025-09-23,visit,
1022,2025-03-30,visit,
1022,2025-03-30,add_to_cart,
1022,2025-03-30,purchase,2.98
1022,2025-12-20,visit,
1022,2025-12-02,visit,
1022,2025-12-02,add_to_cart,
1022,2025-12-02,purchase,291.1
1022,2025-11-29,visit,
1022,2025-11-16,visit,
1023,2025-10-29,visit,
1023,2025-10-27,visit,
1023,2025-12-10,visit,
1023,2025-05-15,visit,
1023,2025-11-30,visit,
1024,2025-11-05,visit,
1024,2025-01-23,visit,
1024,2025-03-29,visit,
1024,2025-11-12,visit,
1024,2025-10-15,visit,
1024,2025-10-23,visit,
1024,2025-10-23,add_to_cart,
1024,2025-12-12,visit,
1025,2025-03-12,visit,
1026,2025-08-16,visit,
1026,2025-06-14,visit,
1026,2025-04-17,visit,
1026,2025-08-02,visit,
1026,2025-08-02,add_to_cart,
1026,2025-08-02,purchase,23.4
1026,2025-10-14,visit,
1026,2025-08-28,visit,
1026,2025-10-27,visit,
1026,2025-12-11,visit,
1027,2025-10-30,visit,
1027,2025-10-22,visit,
1027,2025-10-22,add_to_cart,
1027,2025-10-30,visit,
1027,2025-11-16,visit,
1028,2025-05-25,visit,
1028,2025-01-10,visit,
1028,2025-01-10,add_to_cart,
1028,2025-09-21,visit,
1028,2025-11-10,visit,
1028,2025-11-10,add_to_cart,
1028,2025-12-23,visit,
1028,2025-12-23,add_to_cart,
1028,2025-12-17,visit,
1028,2025-12-17,add_to_cart,
1028,2025-12-17,purchase,9.54
1029,2025-09-08,visit,
1030,2025-05-13,visit,
1030,2025-05-13,add_to_cart,
1030,2025-06-20,visit,
1030,2025-06-20,add_to_cart,
1030,2025-09-19,visit,
1030,2025-10-29,visit,
1030,2025-10-29,add_to_cart,
1030,2025-11-27,visit,
1030,2025-12-12,visit,
1030,2025-12-12,add_to_cart,
1030,2025-12-12,purchase,108.35
1031,2025-05-25,visit,
1031,2025-07-28,visit,
1031,2025-07-27,visit,
1031,2025-10-14,visit,
1031,2025-10-14,add_to_cart,
1031,2025-10-14,purchase,63.77
1031,2025-05-07,visit,
1031,2025-05-07,add_to_cart,
1031,2025-11-08,visit,
1031,2025-01-02,visit,
1031,2025-01-02,add_to_cart,
1032,2025-12-03,visit,
1032,2025-12-03,add_to_cart,
1032,2025-07-20,visit,
1032,2025-10-13,visit,
1032,2025-10-13,add_to_cart,
1032,2025-10-13,purchase,92.69
1032,2025-09-22,visit,
1032,2025-11-18,visit,
1032,2025-11-18,add_to_cart,
1032,2025-11-18,purchase,14.31
1032,2025-06-09,visit,
1032,2025-06-09,add_to_cart,
1032,2025-10-20,visit,
1032,2025-10-20,add_to_cart,
1032,2025-10-20,purchase,49.72
1032,2025-11-10,visit,
1032,2025-11-07,visit,
1033,2025-07-26,visit,
1033,2025-07-15,visit,
1033,2025-03-05,visit,
1033,2025-02-11,visit,
1033,2025-11-02,visit,
1033,2025-11-02,add_to_cart,
1033,2025-03-14,visit,
1034,2025-08-04,visit,
1034,2025-04-20,visit,
1034,2025-05-07,visit,
1034,2025-05-20,visit,
1034,2025-05-15,visit,
1034,2025-05-15,add_to_cart,
1034,2025-04-10,visit,
1034,2025-10-18,visit,
1034,2025-10-18,add_to_cart,
1034,2025-10-18,purchase,21.7
1034,2025-01-10,visit,
1034,2025-10-29,visit,
1034,2025-10-29,add_to_cart,
1034,2025-10-29,purchase,715.38
1035,2025-05-13,visit,
1035,2025-05-13,add_to_cart,
1035,2025-08-21,visit,
1035,2025-03-09,visit,
1036,2025-06-10,visit,
1036,2025-06-10,add_to_cart,
1036,2025-06-10,purchase,27.12
1036,2025-12-29,visit,
1036,2025-12-29,add_to_cart,
1036,2025-12-29,purchase,50.86
1036,2025-09-10,visit,
1036,2025-09-10,add_to_cart,
1036,2025-03-13,visit,
1036,2025-03-13,add_to_cart,
1036,2025-03-13,purchase,59.16
1036,2025-02-05,visit,
1037,2025-11-11,visit,
1037,2025-11-11,add_to_cart,
1037,2025-11-11,purchase,183.6
1037,2025-11-17,visit,
1037,2025-11-17,add_to_cart,
1037,2025-11-17,purchase,17.44
1037,2025-03-28,visit,
1037,2025-03-28,add_to_cart,
1037,2025-03-28,purchase,40.91
1037,2025-02-09,visit,
1037,2025-06-28,visit,
1037,2025-08-12,visit,
1037,2025-07-12,visit,
1037,2025-08-31,visit,
1038,2025-05-09,visit,
1038,2025-02-12,visit,
1038,2025-02-12,add_to_cart,
1038,2025-02-12,purchase,45.8
1038,2025-08-17,visit,
1038,2025-02-18,visit,
1038,2025-02-18,add_to_cart,
1038,2025-10-30,visit,
1038,2025-08-12,visit,
1038,2025-08-12,add_to_cart,
1038,2025-08-12,purchase,68.96
1038,2025-12-14,visit,
1038,2025-12-21,visit,
1038,2025-11-17,visit,
1038,2025-10-21,visit,
1038,2025-10-21,add_to_cart,
1038,2025-10-21,purchase,22.12
1039,2025-09-16,visit,
1039,2025-01-11,visit,
1039,2025-09-07,visit,
1039,2025-09-07,add_to_cart,
1039,2025-03-06,visit,
1039,2025-05-05,visit,
1039,2025-09-20,visit,
1039,2025-09-20,add_to_cart,
1039,2025-09-20,purchase,33.13
1039,2025-10-14,visit,
1039,2025-10-14,add_to_cart,
1039,2025-10-14,purchase,12.89
1040,2025-04-01,visit,
1040,2025-04-01,add_to_cart,
1040,2025-12-21,visit,
1040,2025-12-21,add_to_cart,
1040,2025-12-21,purchase,24.83
1040,2025-09-01,visit,
1040,2025-10-04,visit,
1040,2025-11-27,visit,
1041,2025-02-01,visit,
1041,2025-02-01,add_to_cart,
1041,2025-03-04,visit,
1041,2025-03-04,add_to_cart,
1041,2025-09-08,visit,
1041,2025-09-08,add_to_cart,
1041,2025-09-08,purchase,90.66
1041,2025-08-17,visit,
1041,2025-08-17,add_to_cart,
1041,2025-03-13,visit,
1041,2025-03-24,visit,
1041,2025-03-24,add_to_cart,
1041,2025-04-19,visit,
1041,2025-04-19,add_to_cart,
1041,2025-04-19,purchase,39.97
1042,2025-03-03,visit,
1042,2025-05-12,visit,
1042,2025-12-24,visit,
1043,2025-02-20,visit,
1043,2025-04-21,visit,
1043,2025-06-26,visit,
1043,2025-06-26,add_to_cart,
1043,2025-06-26,purchase,16.64
1043,2025-02-20,visit,
1043,2025-04-08,visit,
1043,2025-06-19,visit,
1044,2025-09-17,visit,
1044,2025-12-06,visit,
1045,2025-01-26,visit,
1045,2025-01-26,add_to_cart,
1045,2025-01-26,purchase,77.05
1045,2025-03-19,visit,
1045,2025-12-10,visit,
1045,2025-12-17,visit,
1045,2025-11-03,visit,
1045,2025-11-03,add_to_cart,
1045,2025-11-03,purchase,43.29
1045,2025-12-30,visit,
1045,2025-12-30,add_to_cart,
1046,2025-08-21,visit,
1046,2025-07-13,visit,
1046,2025-07-13,add_to_cart,
1046,2025-12-09,visit,
1046,2025-12-09,add_to_cart,
1046,2025-02-25,visit,
1046,2025-05-29,visit,
1046,2025-05-19,visit,
1046,2025-10-19,visit,
1046,2025-10-19,add_to_cart,
1046,2025-10-19,purchase,80.96
1047,2025-12-10,visit,
1047,2025-12-10,add_to_cart,
1047,2025-11-10,visit,
1047,2025-11-10,add_to_cart,
1047,2025-06-18,visit,
1047,2025-06-18,add_to_cart,
1047,2025-03-11,visit,
1047,2025-03-11,add_to_cart,
1047,2025-12-17,visit,
1047,2025-12-29,visit,
1047,2025-12-29,add_to_cart,
1048,2025-10-11,visit,
1048,2025-05-17,visit,
1048,2025-01-27,visit,
1048,2025-03-30,visit,
1048,2025-08-11,visit,
1048,2025-08-11,add_to_cart,
1048,2025-04-01,visit,
1048,2025-04-01,add_to_cart,
1048,2025-04-01,purchase,14.75
1048,2025-01-13,visit,
1048,2025-01-13,add_to_cart,
1048,2025-11-18,visit,
1048,2025-11-21,visit,
1049,2025-08-14,visit,
1049,2025-08-14,add_to_cart,
1049,2025-08-14,purchase,259.5
1049,2025-03-12,visit,
1049,2025-11-06,visit,
1049,2025-06-01,visit,
1049,2025-06-01,add_to_cart,
1049,2025-02-17,visit,
1049,2025-06-06,visit,
1049,2025-06-06,add_to_cart,
1049,2025-06-06,purchase,47.28
1049,2025-11-04,visit,
1049,2025-09-19,visit,
1049,2025-12-17,visit,
1049,2025-12-17,add_to_cart,
1049,2025-12-17,purchase,26.73
1049,2025-10-15,visit,
1049,2025-10-15,add_to_cart,
1049,2025-10-15,purchase,73.89
1050,2025-07-17,visit,
1050,2025-03-21,visit,
1050,2025-03-21,add_to_cart,
1050,2025-03-21,purchase,67.64
1050,2025-01-16,visit,
1050,2025-04-12,visit,
1050,2025-04-09,visit,
1050,2025-06-04,visit,
1051,2025-10-08,visit,
1051,2025-10-12,visit,
1051,2025-10-12,add_to_cart,
1052,2025-03-23,visit,
1052,2025-12-08,visit,
1052,2025-12-14,visit,
1052,2025-10-19,visit,
1052,2025-03-19,visit,
1052,2025-04-26,visit,
1052,2025-07-16,visit,
1052,2025-12-16,visit,
1052,2025-11-05,visit,
1052,2025-11-05,add_to_cart,
1053,2025-06-11,visit,
1053,2025-06-11,add_to_cart,
1053,2025-01-21,visit,
1053,2025-11-05,visit,
1053,2025-02-10,visit,
1053,2025-02-10,add_to_cart,
1053,2025-02-10,purchase,43.78
1053,2025-12-10,visit,
1053,2025-04-17,visit,
1053,2025-01-25,visit,
1054,2025-06-25,visit,
1054,2025-11-07,visit,
1054,2025-02-22,visit,
1054,2025-02-22,add_to_cart,
1054,2025-02-22,purchase,29.86
1054,2025-10-11,visit,
1054,2025-01-08,visit,
1054,2025-01-08,add_to_cart,
1054,2025-01-08,purchase,47.16
1054,2025-11-02,visit,
1055,2025-04-07,visit,
1055,2025-04-06,visit,
1055,2025-05-01,visit,
1055,2025-11-28,visit,
1055,2025-11-28,add_to_cart,
1055,2025-11-28,purchase,30.2
1055,2025-07-13,visit,
1055,2025-01-21,visit,
1055,2025-01-21,add_to_cart,
1055,2025-01-21,purchase,12.94
1055,2025-05-31,visit,
1055,2025-11-22,visit,
1055,2025-11-22,add_to_cart,
1055,2025-11-08,visit,
1056,2025-07-25,visit,
1056,2025-07-03,visit,
1056,2025-01-02,visit,
1056,2025-06-24,visit,
1056,2025-05-07,visit,
1056,2025-02-18,visit,
1056,2025-06-07,visit,
1056,2025-06-07,add_to_cart,
1056,2025-06-07,purchase,303.13
1057,2025-01-08,visit,
1057,2025-06-16,visit,
1057,2025-10-16,visit,
1057,2025-10-08,visit,
1058,2025-05-11,visit,
1058,2025-11-21,visit,
1058,2025-11-21,add_to_cart,
1058,2025-10-08,visit,
1058,2025-05-25,visit,
1058,2025-10-24,visit,
1058,2025-03-07,visit,
1058,2025-10-14,visit,
1059,2025-06-01,visit,
1059,2025-08-11,visit,
1059,2025-08-11,add_to_cart,
1059,2025-10-06,visit,
1059,2025-09-19,visit,
1059,2025-09-19,add_to_cart,
1059,2025-09-14,visit,
1060,2025-02-22,visit,
1061,2025-02-22,visit,
1061,2025-02-22,add_to_cart,
1061,2025-09-20,visit,
1061,2025-05-17,visit,
1062,2025-02-06,visit,
1062,2025-02-06,add_to_cart,
1062,2025-02-06,purchase,172.72
1062,2025-05-15,visit,
1062,2025-09-20,visit,
1063,2025-10-28,visit,
1063,2025-04-02,visit,
1063,2025-04-02,add_to_cart,
1063,2025-04-02,purchase,17.33
1064,2025-04-19,visit,
1064,2025-04-19,add_to_cart,
1064,2025-04-19,purchase,270.81
1064,2025-02-24,visit,
1064,2025-02-24,add_to_cart,
1064,2025-02-24,purchase,39.09
1064,2025-01-05,visit,
1064,2025-07-03,visit,
1064,2025-12-28,visit,
1065,2025-11-29,visit,
1065,2025-02-20,visit,
1065,2025-06-27,visit,
1065,2025-06-27,add_to_cart,
1065,2025-06-27,purchase,27.15
1065,2025-04-17,visit,
1065,2025-04-13,visit,
1065,2025-04-13,add_to_cart,
1065,2025-04-13,purchase,15.02
1065,2025-09-29,visit,
1065,2025-09-29,add_to_cart,
1065,2025-11-27,visit,
1065,2025-10-18,visit,
1065,2025-11-23,visit,
1066,2025-12-16,visit,
1066,2025-08-11,visit,
1066,2025-08-11,add_to_cart,
1066,2025-04-09,visit,
1066,2025-04-09,add_to_cart,
1066,2025-04-09,purchase,38.25
1066,2025-10-01,visit,
1066,2025-10-01,add_to_cart,
1066,2025-10-01,purchase,27.34
1066,2025-03-03,visit,
1066,2025-04-28,visit,
1066,2025-10-26,visit,
1066,2025-10-26,add_to_cart,
1066,2025-10-26,purchase,114.13
1066,2025-11-19,visit,
1066,2025-11-19,add_to_cart,
1066,2025-12-22,visit,
1066,2025-12-22,add_to_cart,
1066,2025-12-22,purchase,40.96
1067,2025-08-29,visit,
1067,2025-08-29,add_to_cart,
1067,2025-07-15,visit,
1067,2025-07-15,add_to_cart,
1067,2025-03-30,visit,
1067,2025-03-28,visit,
1067,2025-12-15,visit,
1067,2025-03-21,visit,
1067,2025-08-07,visit,
1067,2025-08-07,add_to_cart,
1067,2025-07-14,visit,
1068,2025-10-27,visit,
1068,2025-12-03,visit,
1068,2025-12-03,add_to_cart,
1068,2025-02-17,visit,
1068,2025-02-17,add_to_cart,
1069,2025-07-15,visit,
1069,2025-07-15,add_to_cart,
1069,2025-05-12,visit,
1069,2025-03-07,visit,
1069,2025-03-24,visit,
1069,2025-10-17,visit,
1069,2025-10-12,visit,
1070,2025-01-11,visit,
1070,2025-07-24,visit,
1070,2025-11-15,visit,
1070,2025-05-28,visit,
1070,2025-05-28,add_to_cart,
1070,2025-05-28,purchase,46.2
1070,2025-01-26,visit,
1070,2025-01-26,add_to_cart,
1070,2025-01-26,purchase,45.85
1070,2025-12-11,visit,
1070,2025-12-30,visit,
1070,2025-11-05,visit,
1070,2025-11-05,add_to_cart,
1070,2025-11-05,purchase,93.05
1071,2025-03-17,visit,
1071,2025-03-17,add_to_cart,
1071,2025-01-26,visit,
1071,2025-05-08,visit,
1071,2025-11-30,visit,
1071,2025-11-30,add_to_cart,
1071,2025-10-13,visit,
1072,2025-02-24,visit,
1072,2025-02-24,add_to_cart,
1072,2025-02-24,purchase,33.24
1072,2025-12-08,visit,
1072,2025-02-14,visit,
1072,2025-02-14,add_to_cart,
1073,2025-02-24,visit,
1073,2025-08-23,visit,
1073,2025-05-16,visit,
1073,2025-05-16,add_to_cart,
1073,2025-05-16,purchase,56.02
1073,2025-12-06,visit,
1073,2025-12-06,add_to_cart,
1073,2025-12-06,purchase,67.78
1073,2025-11-16,visit,
1073,2025-11-16,add_to_cart,
1073,2025-11-16,purchase,78.05
1074,2025-11-16,visit,
1075,2025-11-18,visit,
1075,2025-10-08,visit,
1075,2025-10-08,add_to_cart,
1075,2025-10-08,purchase,60.34
1075,2025-11-07,visit,
1076,2025-10-02,visit,
1077,2025-01-16,visit,
1077,2025-05-22,visit,
1077,2025-05-22,add_to_cart,
1077,2025-05-22,purchase,292.18
1077,2025-11-06,visit,
1077,2025-06-10,visit,
1077,2025-12-27,visit,
1077,2025-02-08,visit,
1077,2025-12-24,visit,
1077,2025-12-15,visit,
1077,2025-11-28,visit,
1078,2025-09-10,visit,
1078,2025-12-21,visit,
1078,2025-12-21,add_to_cart,
1078,2025-03-13,visit,
1078,2025-03-13,add_to_cart,
1078,2025-01-16,visit,
1078,2025-11-08,visit,
1078,2025-11-08,add_to_cart,
1078,2025-08-28,visit,
1078,2025-08-28,add_to_cart,
1078,2025-07-12,visit,
1078,2025-07-12,add_to_cart,
1079,2025-02-01,visit,
1079,2025-02-01,add_to_cart,
1079,2025-02-01,purchase,33.3
1079,2025-11-11,visit,
1079,2025-11-11,add_to_cart,
1079,2025-12-23,visit,
1079,2025-12-23,add_to_cart,
1079,2025-12-01,visit,
1079,2025-12-20,visit,
1079,2025-12-20,add_to_cart,
1079,2025-12-20,purchase,32.42
1079,2025-12-09,visit,
1079,2025-12-09,add_to_cart,
